2017-10-13,VGK,DET,Home,0,1,0,0,3,6,27,27,0,3,0.0,0,100.0,22,31,41.5
2017-10-13,ANA,COL,Away,0,1,0,0,1,3,18,39,0,2,0.0,2,75.0,32,39,45.1
2017-10-13,NYR,CBJ,Away,0,1,0,0,1,3,38,43,0,4,0.0,0,100.0,29,33,46.8
2017-10-13,CGY,OTT,Home,0,1,0,0,0,6,25,28,0,3,0.0,2,71.4,32,31,50.8
2017-10-13,NJD,WSH,Home,0,1,0,0,2,5,23,28,1,4,25.0,3,40.0,39,27,59.1
2017-10-14,PIT,FLA,Home,1,0,0,2,4,3,33,46,1,3,33.3,1,80.0,26,37,41.3
2017-10-14,BOS,ARI,Away,1,0,0,2,6,2,29,31,2,3,66.7,1,66.7,36,34,51.4
2017-10-14,LAK,BUF,Home,1,0,0,2,4,2,30,25,3,3,100.0,0,100.0,24,31,43.6
2017-10-14,OTT,EDM,Away,1,0,0,2,6,1,31,36,3,5,60.0,0,100.0,28,29,49.1
2017-10-14,NJD,NYR,Away,1,0,0,2,3,2,19,31,1,5,20.0,0,100.0,27,36,42.9
2017-10-14,CGY,VAN,Away,1,0,0,2,5,2,27,29,1,5,20.0,0,100.0,26,34,43.3
2017-10-14,TBL,STL,Home,1,0,0,2,2,1,27,29,1,2,50.0,0,100.0,34,24,58.6
2017-10-14,CBJ,MIN,Away,1,0,0,2,5,4,35,21,0,3,0.0,2,33.3,25,49,33.8
2017-10-14,TOR,MTL,Away,1,0,0,2,4,3,22,34,0,2,0.0,1,50.0,37,28,56.9
2017-10-14,WPG,CAR,Home,1,0,0,2,2,1,21,29,0,2,0.0,1,75.0,26,32,44.8
2017-10-14,PHI,WSH,Home,1,0,0,2,8,2,37,23,1,2,50.0,0,100.0,32,28,53.3
2017-10-14,CHI,NSH,Home,1,0,0,2,2,1,35,38,0,6,0.0,1,75.0,39,28,58.2
2017-10-14,NYI,SJS,Away,1,0,0,2,3,1,23,41,0,3,0.0,1,0.0,18,34,34.6
2017-10-14,DAL,COL,Home,1,0,0,2,3,1,36,23,1,6,16.7,0,100.0,36,33,52.2
2017-10-14,MIN,CBJ,Home,0,0,1,1,4,5,21,35,2,3,66.7,0,100.0,49,25,66.2
2017-10-14,NSH,CHI,Away,0,0,1,1,1,2,38,35,1,4,25.0,0,100.0,28,39,41.8
2017-10-14,MTL,TOR,Home,0,0,1,1,3,4,34,22,1,2,50.0,0,100.0,28,37,43.1
2017-10-14,BUF,LAK,Away,0,1,0,0,2,4,25,30,0,3,0.0,3,0.0,31,24,56.4
2017-10-14,COL,DAL,Away,0,1,0,0,1,3,23,36,0,4,0.0,1,83.3,33,36,47.8
2017-10-14,CAR,WPG,Away,0,1,0,0,1,2,29,21,1,4,25.0,0,100.0,32,26,55.2
2017-10-14,STL,TBL,Away,0,1,0,0,1,2,29,27,0,3,0.0,1,50.0,24,34,41.4
2017-10-14,FLA,PIT,Away,0,1,0,0,3,4,46,33,1,5,20.0,1,66.7,37,26,58.7
2017-10-14,NYR,NJD,Home,0,1,0,0,2,3,31,19,0,3,0.0,1,80.0,36,27,57.1
2017-10-14,WSH,PHI,Away,0,1,0,0,2,8,23,37,0,2,0.0,1,50.0,28,32,46.7
2017-10-14,EDM,OTT,Home,0,1,0,0,1,6,36,31,0,3,0.0,3,40.0,29,28,50.9
2017-10-14,ARI,BOS,Home,0,1,0,0,2,6,31,29,1,3,33.3,2,33.3,34,36,48.6
2017-10-14,VAN,CGY,Home,0,1,0,0,2,5,29,27,0,7,0.0,1,80.0,34,26,56.7
2017-10-14,SJS,NYI,Home,0,1,0,0,1,3,41,23,1,1,100.0,0,100.0,34,18,65.4
2017-10-15,VGK,BOS,Home,1,0,0,2,3,1,26,22,0,4,0.0,0,100.0,38,19,66.7
2017-10-15,BUF,ANA,Away,1,0,0,2,3,1,31,26,0,3,0.0,0,100.0,29,31,48.3
2017-10-15,LAK,NYI,Home,1,0,0,2,3,2,27,25,1,3,33.3,0,100.0,31,14,68.9
2017-10-15,NYI,LAK,Away,0,1,0,0,2,3,25,27,0,2,0.0,1,66.7,14,31,31.1
2017-10-15,ANA,BUF,Home,0,1,0,0,1,3,26,31,0,4,0.0,0,100.0,31,29,51.7
2017-10-15,BOS,VGK,Away,0,1,0,0,1,3,22,26,0,3,0.0,0,100.0,19,38,33.3
2017-10-16,TBL,DET,Away,1,0,0,2,3,2,26,31,1,5,20.0,0,100.0,26,34,43.3
2017-10-16,DET,TBL,Home,0,1,0,0,2,3,31,26,0,6,0.0,1,80.0,34,26,56.7
2017-10-17,CAR,EDM,Away,1,0,0,2,5,3,21,51,2,5,40.0,2,71.4,22,35,38.6
2017-10-17,PHI,FLA,Home,1,0,0,2,5,1,38,41,1,4,25.0,1,83.3,37,28,56.9
2017-10-17,SJS,MTL,Home,1,0,0,2,5,2,35,30,2,7,28.6,1,83.3,29,26,52.7
2017-10-17,TOR,WSH,Away,1,0,0,2,2,0,30,30,0,2,0.0,0,100.0,23,28,45.1
2017-10-17,VGK,BUF,Home,1,0,0,2,5,4,31,34,1,5,20.0,3,40.0,31,33,48.4
2017-10-17,NJD,TBL,Home,1,0,0,2,4,4,34,37,2,4,50.0,1,80.0,35,30,53.8
2017-10-17,CBJ,WPG,Away,1,0,0,2,5,2,39,26,0,3,0.0,0,100.0,20,37,35.1
2017-10-17,VAN,OTT,Away,1,0,0,2,3,0,24,32,1,2,50.0,0,100.0,26,33,44.1
2017-10-17,DAL,ARI,Home,1,0,0,2,3,1,34,28,0,1,0.0,0,100.0,32,25,56.1
2017-10-17,PIT,NYR,Away,1,0,0,2,5,4,33,32,1,3,33.3,2,66.7,29,30,49.1
2017-10-17,NSH,COL,Home,1,0,0,2,4,1,34,21,1,5,20.0,1,83.3,35,19,64.8
2017-10-17,NYR,PIT,Home,0,0,1,1,4,5,32,33,2,6,33.3,1,66.7,30,29,50.8
2017-10-17,BUF,VGK,Away,0,0,1,1,4,5,34,31,3,5,60.0,1,80.0,33,31,51.6
2017-10-17,TBL,NJD,Away,0,0,1,1,4,4,37,34,1,5,20.0,2,50.0,30,35,46.2
2017-10-17,COL,NSH,Away,0,1,0,0,1,4,21,34,1,6,16.7,1,80.0,19,35,35.2
2017-10-17,EDM,CAR,Home,0,1,0,0,3,5,51,21,2,7,28.6,2,60.0,35,22,61.4
2017-10-17,ARI,DAL,Away,0,1,0,0,1,3,28,34,0,2,0.0,0,100.0,25,32,43.9
2017-10-17,WSH,TOR,Home,0,1,0,0,0,2,30,30,0,3,0.0,0,100.0,28,23,54.9
2017-10-17,OTT,VAN,Home,0,1,0,0,0,3,32,24,0,3,0.0,1,50.0,33,26,55.9
2017-10-17,MTL,SJS,Away,0,1,0,0,2,5,30,35,1,6,16.7,2,71.4,26,29,47.3
2017-10-17,FLA,PHI,Away,0,1,0,0,1,5,41,38,1,6,16.7,1,75.0,28,37,43.1
2017-10-17,WPG,CBJ,Home,0,1,0,0,2,5,26,39,0,1,0.0,0,100.0,37,20,64.9
2017-10-18,LAK,MTL,Home,1,0,0,2,5,1,42,37,1,3,33.3,0,100.0,34,36,48.6
2017-10-18,STL,CHI,Home,1,0,0,2,5,2,33,24,0,5,0.0,2,71.4,23,30,43.4
2017-10-18,TOR,DET,Home,1,0,0,2,6,3,26,33,1,2,50.0,0,100.0,36,24,60.0
2017-10-18,DET,TOR,Away,0,1,0,0,3,6,33,26,0,3,0.0,1,50.0,24,36,40.0
